run,P0DT0H45M0S,P0DT1H0M0S,P0DT1H15M0S,P0DT1H30M0S,P0DT1H45M0S,P0DT2H0M0S,P0DT2H15M0S,P0DT2H30M0S,P0DT2H45M0S,P0DT3H0M0S,P0DT3H15M0S,P0DT3H30M0S,P0DT3H45M0S,P0DT4H0M0S,P0DT4H15M0S,P0DT4H30M0S,P0DT4H45M0S,P0DT5H0M0S,P0DT5H15M0S,P0DT5H30M0S,P0DT5H45M0S,P0DT6H0M0S,P0DT6H15M0S,P0DT6H30M0S,P0DT6H45M0S,P0DT7H0M0S,P0DT7H15M0S,P0DT7H30M0S,P0DT7H45M0S,P0DT8H0M0S,P0DT8H15M0S,P0DT8H30M0S,P0DT8H45M0S,P0DT9H0M0S,P0DT9H15M0S,P0DT9H30M0S,P0DT9H45M0S,P0DT10H0M0S,P0DT10H15M0S,P0DT10H30M0S,P0DT10H45M0S,P0DT11H0M0S,P0DT11H15M0S,P0DT11H30M0S,P0DT11H45M0S,P0DT12H0M0S,P0DT12H15M0S,P0DT12H30M0S,P0DT12H45M0S,P0DT13H0M0S,P0DT13H15M0S,P0DT13H30M0S,P0DT13H45M0S,P0DT14H0M0S,P0DT14H15M0S,P0DT14H30M0S,P0DT14H45M0S,P0DT15H0M0S,P0DT15H15M0S,P0DT15H30M0S,P0DT15H45M0S,P0DT16H0M0S,P0DT16H15M0S,P0DT16H30M0S,P0DT16H45M0S,P0DT17H0M0S,P0DT17H15M0S,P0DT17H30M0S,P0DT17H45M0S,P0DT18H0M0S,P0DT18H15M0S,P0DT18H30M0S,P0DT18H45M0S,P0DT19H0M0S,P0DT19H15M0S,P0DT19H30M0S,P0DT19H45M0S,P0DT20H0M0S,P0DT20H15M0S,P0DT20H30M0S,P0DT20H45M0S,P0DT21H0M0S,P0DT21H15M0S,P0DT21H30M0S,P0DT21H45M0S,P0DT22H0M0S,P0DT22H15M0S,P0DT22H30M0S,P0DT22H45M0S,P0DT23H0M0S,P0DT23H15M0S,P0DT23H30M0S,P0DT23H45M0S,P1DT0H0M0S,P1DT0H15M0S,P1DT0H30M0S,P1DT0H45M0S,P1DT1H0M0S,P1DT1H15M0S,P1DT1H30M0S,P1DT1H45M0S,P1DT2H0M0S,P1DT2H15M0S,P1DT2H30M0S,P1DT2H45M0S,P1DT3H0M0S,P1DT3H15M0S,P1DT3H30M0S,P1DT3H45M0S,P1DT4H0M0S,P1DT4H15M0S,P1DT4H30M0S,P1DT4H45M0S,P1DT5H0M0S,P1DT5H15M0S,P1DT5H30M0S,P1DT5H45M0S,P1DT6H0M0S,P1DT6H15M0S,P1DT6H30M0S,P1DT6H45M0S,P1DT7H0M0S,P1DT7H15M0S,P1DT7H30M0S,P1DT7H45M0S,P1DT8H0M0S,P1DT8H15M0S,P1DT8H30M0S,P1DT8H45M0S,P1DT9H0M0S,P1DT9H15M0S,P1DT9H30M0S,P1DT9H45M0S,P1DT10H0M0S,P1DT10H15M0S,P1DT10H30M0S,P1DT10H45M0S,P1DT11H0M0S,P1DT11H15M0S,P1DT11H30M0S,P1DT11H45M0S,P1DT12H0M0S
2018-12-09T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.22,0.32,0.43,11.32,22.22,33.11,44.01,70.34,96.67,123.0,148.06,155.19,162.32,169.45,176.58,142.61,108.63,74.65,40.67,77.44,114.21,150.98,183.22,152.11,121.0,89.9,58.79,54.56,50.33,46.1,41.87,33.09,24.31,15.53,7.21,5.41,3.61,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.14,0.26,0.39,0.52,11.16,21.8,32.44,43.08,66.65,90.22,113.78,136.78,151.8,166.82,181.85,196.87,201.48,206.09,210.7,215.32,,
2018-12-10T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.11,0.21,0.31,0.41,9.62,18.84,28.06,37.27,63.78,90.28,116.78,143.14,167.55,191.95,216.35,240.76,249.4,258.03,266.67,275.31,271.82,268.33,264.84,260.29,240.87,221.45,202.03,182.61,163.56,144.5,125.44,106.39,82.47,58.55,34.63,12.1,9.08,6.05,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.16,0.32,0.47,0.63,9.12,17.62,26.11,34.61,51.43,68.25,85.07,101.4,110.89,120.38,129.87,139.36,140.63,141.89,143.16,144.43,,
2018-12-11T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.29,0.56,0.83,1.1,15.3,29.5,43.7,57.9,83.64,109.39,135.14,160.43,179.35,198.27,217.2,236.12,244.54,252.97,261.39,269.81,258.56,247.31,236.07,224.04,201.21,178.37,155.54,132.7,111.52,90.35,69.17,48.0,36.56,25.12,13.69,2.96,2.22,1.48,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.24,0.47,0.69,0.92,12.31,23.7,35.09,46.47,66.48,86.49,106.49,126.05,139.24,152.42,165.61,178.8,184.77,190.74,196.71,202.68,,
2018-12-12T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.23,0.44,0.66,0.87,13.47,26.07,38.66,51.26,77.89,104.53,131.16,157.36,177.46,197.57,217.68,237.78,247.35,256.92,266.49,276.05,273.49,270.92,268.35,264.99,250.46,235.94,221.41,206.89,182.86,158.83,134.81,110.78,86.46,62.13,37.81,14.86,11.14,7.43,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.17,0.32,0.48,0.64,7.82,15.0,22.18,29.36,58.03,86.69,115.36,142.88,154.49,166.09,177.69,189.29,194.46,199.62,204.78,209.94,,
2018-12-13T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.2,0.3,0.4,6.65,12.89,19.14,25.39,35.55,45.71,55.87,65.77,71.98,78.19,84.4,90.62,107.33,124.04,140.76,157.47,170.16,182.85,195.54,207.0,201.28,195.56,189.84,184.12,157.9,131.67,105.45,79.22,61.46,43.7,25.93,9.2,6.9,4.6,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.28,0.53,0.79,1.05,15.04,29.03,43.03,57.02,82.43,107.85,133.26,158.24,177.06,195.88,214.7,233.52,241.19,248.86,256.53,264.2,,
2018-12-14T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.28,0.53,0.79,1.05,15.29,29.54,43.79,58.03,84.77,111.51,138.25,164.53,184.43,204.33,224.23,244.13,253.47,262.81,272.15,281.49,278.48,275.46,272.44,268.65,254.08,239.51,224.94,210.37,186.27,162.16,138.06,113.95,88.92,63.88,38.84,15.22,11.41,7.61,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.18,0.35,0.52,0.69,4.83,8.97,13.1,17.24,26.03,34.82,43.61,51.83,52.01,52.19,52.37,52.55,49.19,45.83,42.47,39.11,,
2018-12-15T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.17,0.26,0.34,3.73,7.12,10.52,13.91,20.29,26.68,33.06,39.95,53.94,67.93,81.91,95.9,80.62,65.33,50.05,34.77,30.66,26.56,22.46,18.44,15.57,12.69,9.82,6.94,6.17,5.41,4.64,3.87,3.02,2.17,1.31,0.51,0.38,0.26,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.12,0.18,0.24,4.05,7.86,11.68,15.49,23.92,32.35,40.78,49.37,60.18,70.98,81.79,92.6,98.92,105.24,111.56,117.87,,
2018-12-16T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.07,3.45,6.82,10.2,13.58,23.46,33.35,43.23,53.09,62.62,72.14,81.66,91.19,97.32,103.44,109.57,115.7,114.65,113.6,112.54,110.99,102.47,93.94,85.42,76.89,63.64,50.39,37.14,23.88,18.12,12.35,6.59,1.19,0.89,0.59,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.16,0.31,0.47,0.62,11.07,21.53,31.98,42.43,62.35,82.26,102.17,121.74,136.45,151.17,165.88,180.59,186.89,193.19,199.48,205.78,,
2018-12-17T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.16,0.3,0.45,0.6,11.73,22.87,34.0,45.14,68.85,92.56,116.27,139.58,157.22,174.86,192.49,210.13,219.58,229.03,238.48,247.93,245.77,243.6,241.43,238.42,223.77,209.11,194.46,179.8,153.87,127.94,102.01,76.08,58.07,40.05,22.03,5.13,3.85,2.57,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.13,0.26,0.38,0.51,8.96,17.41,25.86,34.31,56.19,78.07,99.95,119.89,112.65,105.41,98.17,90.93,97.97,105.01,112.06,119.1,,
2018-12-18T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.17,0.26,0.34,9.92,19.49,29.07,38.64,65.69,92.74,119.79,146.1,162.17,178.23,194.29,210.35,206.2,202.06,197.91,193.76,185.14,176.51,167.88,158.96,145.89,132.83,119.76,106.69,85.7,64.7,43.7,22.7,17.13,11.55,5.97,0.76,0.57,0.38,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.1,0.14,2.14,4.15,6.16,8.17,9.39,10.61,11.83,13.26,17.67,22.09,26.5,30.92,28.1,25.27,22.45,19.63,,
2018-12-19T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.83,1.24,1.66,4.09,6.53,8.96,11.52,15.82,20.12,24.43,28.73,32.62,36.52,40.41,44.31,43.61,42.9,42.2,42.22,52.43,62.65,72.86,83.07,74.69,66.31,57.93,49.55,37.81,26.07,14.33,3.32,2.49,1.66,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.04,2.04,4.03,6.02,8.01,13.64,19.26,24.89,30.4,34.43,38.47,42.5,46.53,80.53,114.54,148.54,182.55,,
2018-12-21T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.13,0.19,0.26,0.78,1.31,1.83,2.39,3.39,4.38,5.38,6.38,7.65,8.93,10.2,11.48,11.18,10.89,10.59,10.27,9.66,9.05,8.44,7.83,6.79,5.75,4.72,3.68,2.85,2.02,1.2,0.42,0.31,0.21,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.08,1.26,2.45,3.63,4.82,9.09,13.37,17.64,22.25,31.55,40.85,50.15,59.46,62.19,64.92,67.65,70.38,,
2018-12-22T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.08,0.11,0.53,0.96,1.38,1.8,10.22,18.63,27.05,35.97,52.05,68.13,84.21,100.29,102.78,105.28,107.77,110.27,117.19,124.1,131.02,137.2,133.2,129.2,125.2,121.2,94.49,67.78,41.07,14.37,12.98,11.58,10.19,8.75,6.56,4.38,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.12,0.24,0.37,0.5,0.64,0.94,1.24,1.53,1.83,2.34,2.84,3.35,3.85,,
2018-12-23T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.07,0.1,0.13,0.44,0.74,1.05,1.4,2.44,3.48,4.53,5.57,5.21,4.85,4.49,4.14,5.4,6.66,7.93,9.08,8.71,8.34,7.96,7.59,6.21,4.83,3.45,2.07,1.59,1.11,0.63,0.18,0.14,0.09,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.72,1.42,2.12,2.82,6.95,11.09,15.22,19.59,27.37,35.16,42.94,50.72,69.7,88.68,107.66,126.64,,
2018-12-24T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.4,0.78,1.16,1.53,3.89,6.25,8.61,11.1,15.45,19.79,24.14,28.48,35.81,43.13,50.46,57.78,63.78,69.78,75.78,81.35,80.92,80.48,80.05,79.61,70.21,60.81,51.41,42.01,32.65,23.3,13.94,5.12,3.84,2.56,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.19,0.28,0.38,10.9,21.43,31.96,42.49,66.8,91.11,115.43,139.36,158.0,176.63,195.26,213.89,222.37,230.86,239.34,247.82,,
2018-12-25T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.1,0.19,0.28,0.37,10.84,21.32,31.79,42.27,68.03,93.8,119.57,145.01,165.9,186.79,207.68,228.58,239.94,251.31,262.68,274.04,273.48,272.92,272.36,270.93,257.38,243.84,230.29,216.74,193.14,169.54,145.94,122.33,96.5,70.67,44.84,20.39,15.3,10.2,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.11,0.17,0.22,8.35,16.48,24.61,32.74,56.64,80.55,104.45,128.07,147.69,167.32,186.94,206.56,214.77,222.97,231.17,239.38,,
2018-12-26T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.11,3.91,7.71,11.52,15.32,27.22,39.11,51.01,63.07,77.32,91.57,105.82,120.08,136.58,153.09,169.6,186.1,187.63,189.16,190.68,191.18,177.25,163.33,149.4,135.48,116.9,98.32,79.74,61.16,47.17,33.18,19.19,6.03,4.53,3.02,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.06,3.29,6.53,9.77,13.0,24.83,36.67,48.5,60.52,75.13,89.74,104.35,118.96,130.01,141.06,152.11,163.15,,
2018-12-27T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.1,4.26,8.41,12.57,16.73,31.29,45.86,60.42,75.06,90.69,106.32,121.96,137.59,148.2,158.81,169.42,180.02,176.65,173.28,169.91,165.8,151.34,136.88,122.43,107.97,88.54,69.11,49.68,30.26,23.33,16.41,9.49,2.97,2.23,1.49,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.09,0.17,0.25,0.34,11.05,21.76,32.47,43.18,68.85,94.51,120.18,145.03,158.34,171.66,184.98,198.3,176.66,155.02,133.39,111.75,,
2018-12-28T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.05,0.08,0.1,3.66,7.21,10.77,14.32,27.61,40.9,54.18,67.69,84.32,100.95,117.57,134.2,144.47,154.73,164.99,175.26,165.05,154.85,144.65,134.23,120.84,107.44,94.04,80.64,67.33,54.01,40.7,27.39,21.68,15.97,10.26,4.85,3.64,2.42,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.03,1.75,3.47,5.19,6.91,15.15,23.4,31.64,39.75,45.94,52.13,58.32,64.52,68.29,72.05,75.82,79.59,,
2018-12-29T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.06,0.09,0.11,1.71,3.3,4.9,6.49,10.29,14.09,17.89,22.14,32.61,43.08,53.54,64.01,63.3,62.59,61.87,61.16,80.62,100.09,119.55,137.33,131.46,125.6,119.73,113.86,96.43,79.0,61.57,44.14,34.61,25.07,15.54,6.53,4.9,3.26,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.02,0.03,1.19,2.34,3.49,4.65,12.53,20.42,28.3,36.19,44.09,51.99,59.89,67.79,67.12,66.45,65.79,65.12,,
2018-12-30T00:00:00+00:00,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.93,1.85,2.76,3.68,6.97,10.26,13.55,17.03,23.27,29.51,35.75,41.99,44.67,47.36,50.05,52.73,56.72,60.71,64.7,68.16,64.14,60.11,56.09,52.07,45.54,39.02,32.49,25.97,20.02,14.07,8.12,2.52,1.89,1.26,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.05,0.07,2.5,4.93,7.36,9.8,16.26,22.72,29.18,35.19,34.88,34.57,34.26,33.95,47.63,61.31,74.98,88.66,,
